,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,ydsnet
3898,2009,PHI,NO,4.0,2009-09-20,Half1,1891.0,punt,5,5
3928,2009,PHI,NO,4.0,2009-09-20,Half2,1543.0,punt,6,4
3940,2009,PHI,NO,4.0,2009-09-20,Half2,1154.0,field_goal,7,70
3949,2009,PHI,NO,4.0,2009-09-20,Half2,934.0,pass,3,35
3956,2009,PHI,NO,4.0,2009-09-20,Half2,900.0,no_play,1,4
3957,2009,PHI,NO,4.0,2009-09-20,Half2,835.0,punt,6,4
3961,2009,PHI,NO,4.0,2009-09-20,Half2,776.0,punt,9,1
3981,2009,PHI,NO,4.0,2009-09-20,Half2,317.0,pass,5,76
3988,2009,PHI,NO,4.0,2009-09-20,Half2,221.0,run,14,-5
4013,2009,TEN,HOU,4.0,2009-09-20,Half1,3423.0,punt,15,5
4050,2009,TEN,HOU,4.0,2009-09-20,Half1,2695.0,punt,2,8
4075,2009,TEN,HOU,4.0,2009-09-20,Half1,2233.0,punt,14,10
4084,2009,TEN,HOU,4.0,2009-09-20,Half1,1938.0,field_goal,8,53
4107,2009,TEN,HOU,4.0,2009-09-20,Half2,1744.0,punt,6,4
4111,2009,TEN,HOU,4.0,2009-09-20,Half2,1612.0,punt,1,9
4123,2009,TEN,HOU,4.0,2009-09-20,Half2,1442.0,punt,5,5
4127,2009,TEN,HOU,4.0,2009-09-20,Half2,1342.0,punt,11,-1
4134,2009,TEN,HOU,4.0,2009-09-20,Half2,1152.0,pass,2,32
4147,2009,TEN,HOU,4.0,2009-09-20,Half2,904.0,punt,1,9
4151,2009,TEN,HOU,4.0,2009-09-20,Half2,851.0,punt,4,6
4160,2009,TEN,HOU,4.0,2009-09-20,Half2,629.0,pass,6,40
4164,2009,TEN,HOU,4.0,2009-09-20,Half2,532.0,punt,1,9
4168,2009,TEN,HOU,4.0,2009-09-20,Half2,443.0,punt,2,8
4173,2009,TEN,HOU,4.0,2009-09-20,Half2,316.0,run,1,55
4177,2009,TEN,HOU,4.0,2009-09-20,Half2,178.0,field_goal,2,63
4195,2009,WAS,LAR,4.0,2009-09-20,Half1,3522.0,punt,1,9
4200,2009,WAS,LAR,4.0,2009-09-20,Half1,3380.0,punt,8,14
4214,2009,WAS,LAR,4.0,2009-09-20,Half1,3001.0,field_goal,3,83
4229,2009,WAS,LAR,4.0,2009-09-20,Half1,2645.0,punt,16,33
4243,2009,WAS,LAR,4.0,2009-09-20,Half1,2282.0,field_goal,10,64
4278,2009,WAS,LAR,4.0,2009-09-20,Half2,1743.0,punt,10,13
4293,2009,WAS,LAR,4.0,2009-09-20,Half2,1292.0,field_goal,5,74
4315,2009,WAS,LAR,4.0,2009-09-20,Half2,675.0,punt,12,-2
4320,2009,WAS,LAR,4.0,2009-09-20,Half2,565.0,no_play,2,3
4321,2009,WAS,LAR,4.0,2009-09-20,Half2,565.0,punt,7,3
4333,2009,WAS,LAR,4.0,2009-09-20,Half2,227.0,run,1,69
4339,2009,WAS,LAR,4.0,2009-09-20,Half2,120.0,run,1,76
4343,2009,WAS,LAR,4.0,2009-09-20,Half2,100.0,pass,10,0
4353,2009,BUF,TB,4.0,2009-09-20,Half1,3514.0,punt,12,-2
4382,2009,BUF,TB,4.0,2009-09-20,Half1,2713.0,field_goal,10,19
4397,2009,BUF,TB,4.0,2009-09-20,Half1,2475.0,run,1,26
4402,2009,BUF,TB,4.0,2009-09-20,Half1,2395.0,field_goal,8,48
4412,2009,BUF,TB,4.0,2009-09-20,Half1,2235.0,punt,15,23
4417,2009,BUF,TB,4.0,2009-09-20,Half1,2155.0,punt,8,13
4422,2009,BUF,TB,4.0,2009-09-20,Half1,2010.0,punt,6,4
4452,2009,BUF,TB,4.0,2009-09-20,Half2,1597.0,no_play,9,21
4456,2009,BUF,TB,4.0,2009-09-20,Half2,1499.0,punt,4,6
4463,2009,BUF,TB,4.0,2009-09-20,Half2,1340.0,punt,20,20
4468,2009,BUF,TB,4.0,2009-09-20,Half2,1201.0,run,1,25
4476,2009,BUF,TB,4.0,2009-09-20,Half2,1038.0,no_play,13,-8
4477,2009,BUF,TB,4.0,2009-09-20,Half2,1027.0,punt,18,-8
4493,2009,BUF,TB,4.0,2009-09-20,Half2,687.0,field_goal,7,64
4498,2009,BUF,TB,4.0,2009-09-20,Half2,635.0,punt,3,7
4513,2009,BUF,TB,4.0,2009-09-20,Half2,411.0,pass,10,75
4518,2009,BUF,TB,4.0,2009-09-20,Half2,332.0,pass,6,80
4527,2009,BUF,TB,4.0,2009-09-20,Half2,120.0,no_play,3,55
4528,2009,BUF,TB,4.0,2009-09-20,Half2,120.0,field_goal,1,55
4534,2009,BUF,TB,4.0,2009-09-20,Half2,66.0,pass,6,30
4539,2009,BUF,TB,4.0,2009-09-20,Half2,24.0,no_play,1,44
4550,2009,SF,SEA,4.0,2009-09-20,Half1,3539.0,punt,14,-4
4564,2009,SF,SEA,4.0,2009-09-20,Half1,3043.0,field_goal,16,55
4573,2009,SF,SEA,4.0,2009-09-20,Half1,2880.0,punt,5,17
4580,2009,SF,SEA,4.0,2009-09-20,Half1,2806.0,punt,6,4
4585,2009,SF,SEA,4.0,2009-09-20,Half1,2700.0,punt,9,1
4596,2009,SF,SEA,4.0,2009-09-20,Half1,2408.0,field_goal,2,52
4605,2009,SF,SEA,4.0,2009-09-20,Half1,2189.0,punt,8,35
4609,2009,SF,SEA,4.0,2009-09-20,Half1,2117.0,punt,7,3
4614,2009,SF,SEA,4.0,2009-09-20,Half1,1989.0,field_goal,7,18
4642,2009,SF,SEA,4.0,2009-09-20,Half2,1702.0,punt,6,4
4646,2009,SF,SEA,4.0,2009-09-20,Half2,1610.0,punt,2,8
4655,2009,SF,SEA,4.0,2009-09-20,Half2,1368.0,punt,22,13
4664,2009,SF,SEA,4.0,2009-09-20,Half2,1062.0,punt,22,16
4688,2009,SF,SEA,4.0,2009-09-20,Half2,418.0,field_goal,10,67
4693,2009,SF,SEA,4.0,2009-09-20,Half2,354.0,punt,3,7
4700,2009,SF,SEA,4.0,2009-09-20,Half2,324.0,punt,5,5
4706,2009,SF,SEA,4.0,2009-09-20,Half2,217.0,pass,13,30
4714,2009,SF,SEA,4.0,2009-09-20,Half2,137.0,no_play,10,52
4715,2009,SF,SEA,4.0,2009-09-20,Half2,137.0,pass,15,52
4721,2009,SF,SEA,4.0,2009-09-20,Half2,31.0,punt,2,8
4729,2009,CHI,PIT,4.0,2009-09-20,Half1,3489.0,punt,6,4
4743,2009,CHI,PIT,4.0,2009-09-20,Half1,3002.0,pass,1,92
4749,2009,CHI,PIT,4.0,2009-09-20,Half1,2914.0,punt,3,7
4767,2009,CHI,PIT,4.0,2009-09-20,Half1,2390.0,punt,9,32
4777,2009,CHI,PIT,4.0,2009-09-20,Half1,2188.0,punt,10,17
4804,2009,CHI,PIT,4.0,2009-09-20,Half2,1756.0,punt,10,0
4808,2009,CHI,PIT,4.0,2009-09-20,Half2,1690.0,punt,18,-8
4815,2009,CHI,PIT,4.0,2009-09-20,Half2,1552.0,punt,10,10
4824,2009,CHI,PIT,4.0,2009-09-20,Half2,1330.0,punt,5,17
4837,2009,CHI,PIT,4.0,2009-09-20,Half2,1044.0,punt,8,14
4848,2009,CHI,PIT,4.0,2009-09-20,Half2,702.0,field_goal,17,43
4873,2009,CHI,PIT,4.0,2009-09-20,Half2,203.0,field_goal,2,46
4885,2009,CHI,PIT,4.0,2009-09-20,Half2,20.0,field_goal,2,41
4896,2009,DEN,CLE,4.0,2009-09-20,Half1,3445.0,field_goal,4,18
4906,2009,DEN,CLE,4.0,2009-09-20,Half1,3320.0,punt,8,23
4926,2009,DEN,CLE,4.0,2009-09-20,Half1,2813.0,field_goal,5,51
4942,2009,DEN,CLE,4.0,2009-09-20,Half1,2505.0,field_goal,5,76
4951,2009,DEN,CLE,4.0,2009-09-20,Half1,2287.0,punt,6,39
4956,2009,DEN,CLE,4.0,2009-09-20,Half1,2190.0,punt,12,10
4960,2009,DEN,CLE,4.0,2009-09-20,Half1,2048.0,punt,1,9
4978,2009,DEN,CLE,4.0,2009-09-20,Half1,1828.0,field_goal,10,73
4991,2009,DEN,CLE,4.0,2009-09-20,Half2,1543.0,field_goal,7,18
4997,2009,DEN,CLE,4.0,2009-09-20,Half2,1410.0,punt,4,30
5007,2009,DEN,CLE,4.0,2009-09-20,Half2,1074.0,field_goal,1,69
5013,2009,DEN,CLE,4.0,2009-09-20,Half2,971.0,punt,10,29
5029,2009,DEN,CLE,4.0,2009-09-20,Half2,605.0,punt,28,-18
5038,2009,DEN,CLE,4.0,2009-09-20,Half2,421.0,punt,3,7
5049,2009,DEN,CLE,4.0,2009-09-20,Half2,113.0,run,3,37
5065,2009,LAC,BAL,4.0,2009-09-20,Half1,3470.0,punt,12,-2
5069,2009,LAC,BAL,4.0,2009-09-20,Half1,3410.0,punt,3,7
5097,2009,LAC,BAL,4.0,2009-09-20,Half1,2746.0,field_goal,11,56
5119,2009,LAC,BAL,4.0,2009-09-20,Half1,2291.0,punt,13,11
5123,2009,LAC,BAL,4.0,2009-09-20,Half1,2203.0,punt,4,6
5132,2009,LAC,BAL,4.0,2009-09-20,Half1,1982.0,field_goal,4,58
5148,2009,LAC,BAL,4.0,2009-09-20,Half1,1838.0,pass,2,17
5162,2009,LAC,BAL,4.0,2009-09-20,Half2,1699.0,no_play,1,14
5166,2009,LAC,BAL,4.0,2009-09-20,Half2,1642.0,punt,8,16
5214,2009,LAC,BAL,4.0,2009-09-20,Half2,434.0,field_goal,7,49
5220,2009,LAC,BAL,4.0,2009-09-20,Half2,294.0,punt,6,24
5228,2009,LAC,BAL,4.0,2009-09-20,Half2,177.0,field_goal,12,-2
5239,2009,LAC,BAL,4.0,2009-09-20,Half2,37.0,run,2,53
5246,2009,DAL,NYG,4.0,2009-09-20,Half1,3521.0,punt,2,8
5255,2009,DAL,NYG,4.0,2009-09-20,Half1,3243.0,field_goal,9,71
5271,2009,DAL,NYG,4.0,2009-09-20,Half1,2890.0,punt,8,2
5284,2009,DAL,NYG,4.0,2009-09-20,Half1,2616.0,field_goal,9,18
5304,2009,DAL,NYG,4.0,2009-09-20,Half1,2126.0,punt,5,38
5308,2009,DAL,NYG,4.0,2009-09-20,Half1,2026.0,punt,7,3
5313,2009,DAL,NYG,4.0,2009-09-20,Half1,1917.0,punt,6,4
5342,2009,DAL,NYG,4.0,2009-09-20,Half2,1583.0,field_goal,7,71
5347,2009,DAL,NYG,4.0,2009-09-20,Half2,1463.0,punt,4,30
5356,2009,DAL,NYG,4.0,2009-09-20,Half2,1274.0,punt,2,49
5369,2009,DAL,NYG,4.0,2009-09-20,Half2,1024.0,punt,4,6
5383,2009,DAL,NYG,4.0,2009-09-20,Half2,755.0,punt,7,3
5390,2009,DAL,NYG,4.0,2009-09-20,Half2,462.0,field_goal,5,40
5440,2009,MIA,IND,4.0,2009-09-21,Half1,3054.0,punt,9,24
5454,2009,MIA,IND,4.0,2009-09-21,Half1,2606.0,field_goal,9,53
5467,2009,MIA,IND,4.0,2009-09-21,Half1,2360.0,field_goal,5,48
5478,2009,MIA,IND,4.0,2009-09-21,Half1,2091.0,punt,15,25
5482,2009,MIA,IND,4.0,2009-09-21,Half1,1998.0,punt,3,7
5494,2009,MIA,IND,4.0,2009-09-21,Half1,1847.0,field_goal,2,33
5515,2009,MIA,IND,4.0,2009-09-21,Half2,1423.0,field_goal,7,44
5519,2009,MIA,IND,4.0,2009-09-21,Half2,1340.0,punt,11,-1
5556,2009,MIA,IND,4.0,2009-09-21,Half2,235.0,field_goal,3,51
5578,2009,MIA,IND,4.0,2009-09-21,Half2,22.0,pass,10,52
5591,2009,BAL,CLE,4.0,2009-09-27,Half1,3345.0,run,1,31
5600,2009,BAL,CLE,4.0,2009-09-27,Half1,3151.0,punt,9,13
5612,2009,BAL,CLE,4.0,2009-09-27,Half1,2781.0,field_goal,16,68
5621,2009,BAL,CLE,4.0,2009-09-27,Half1,2600.0,punt,6,32
5638,2009,BAL,CLE,4.0,2009-09-27,Half1,2147.0,no_play,2,82
5639,2009,BAL,CLE,4.0,2009-09-27,Half1,2142.0,field_goal,12,82
5644,2009,BAL,CLE,4.0,2009-09-27,Half1,2015.0,punt,1,9
5669,2009,BAL,CLE,4.0,2009-09-27,Half2,1661.0,punt,9,21
5697,2009,BAL,CLE,4.0,2009-09-27,Half2,900.0,field_goal,12,66
5710,2009,BAL,CLE,4.0,2009-09-27,Half2,637.0,punt,3,25
5715,2009,BAL,CLE,4.0,2009-09-27,Half2,530.0,punt,12,-2
5728,2009,BAL,CLE,4.0,2009-09-27,Half2,259.0,punt,10,0
5732,2009,BAL,CLE,4.0,2009-09-27,Half2,176.0,punt,6,4
5738,2009,BAL,CLE,4.0,2009-09-27,Half2,36.0,punt,6,4
5746,2009,CIN,PIT,4.0,2009-09-27,Half1,3510.0,punt,15,-5
5759,2009,CIN,PIT,4.0,2009-09-27,Half1,3119.0,field_goal,1,79
5765,2009,CIN,PIT,4.0,2009-09-27,Half1,3039.0,punt,15,-5
5780,2009,CIN,PIT,4.0,2009-09-27,Half1,2695.0,punt,20,-10
5785,2009,CIN,PIT,4.0,2009-09-27,Half1,2568.0,field_goal,6,55
5799,2009,CIN,PIT,4.0,2009-09-27,Half1,2206.0,punt,13,47
5814,2009,CIN,PIT,4.0,2009-09-27,Half1,1875.0,pass,4,51
5833,2009,CIN,PIT,4.0,2009-09-27,Half2,1613.0,field_goal,4,6
5837,2009,CIN,PIT,4.0,2009-09-27,Half2,1494.0,punt,2,8
5855,2009,CIN,PIT,4.0,2009-09-27,Half2,992.0,run,3,35
5860,2009,CIN,PIT,4.0,2009-09-27,Half2,896.0,field_goal,3,35
5864,2009,CIN,PIT,4.0,2009-09-27,Half2,772.0,punt,1,9
5880,2009,CIN,PIT,4.0,2009-09-27,Half2,326.0,punt,11,10
5893,2009,CIN,PIT,4.0,2009-09-27,Half2,60.0,pass,2,56
5899,2009,CIN,PIT,4.0,2009-09-27,Half2,36.0,pass,10,67
5913,2009,DET,WAS,4.0,2009-09-27,Half1,3392.0,no_play,2,13
5914,2009,DET,WAS,4.0,2009-09-27,Half1,3378.0,punt,7,13
5928,2009,DET,WAS,4.0,2009-09-27,Half1,3134.0,run,1,75
5952,2009,DET,WAS,4.0,2009-09-27,Half1,2643.0,punt,1,20
5965,2009,DET,WAS,4.0,2009-09-27,Half1,2314.0,field_goal,11,74
5970,2009,DET,WAS,4.0,2009-09-27,Half1,2226.0,punt,1,9
5993,2009,DET,WAS,4.0,2009-09-27,Half1,1802.0,field_goal,8,86
6007,2009,DET,WAS,4.0,2009-09-27,Half2,1457.0,punt,4,16
6016,2009,DET,WAS,4.0,2009-09-27,Half2,1218.0,punt,14,-4
6023,2009,DET,WAS,4.0,2009-09-27,Half2,1074.0,punt,13,8
6029,2009,DET,WAS,4.0,2009-09-27,Half2,920.0,punt,1,25
6041,2009,DET,WAS,4.0,2009-09-27,Half2,731.0,punt,14,32
6045,2009,DET,WAS,4.0,2009-09-27,Half2,669.0,punt,15,-5
6049,2009,DET,WAS,4.0,2009-09-27,Half2,554.0,punt,3,7
6081,2009,DET,WAS,4.0,2009-09-27,Half2,72.0,punt,8,27
6089,2009,DET,WAS,4.0,2009-09-27,Half2,8.0,pass,10,55
6107,2009,HOU,JAX,4.0,2009-09-27,Half1,3159.0,field_goal,2,59
6115,2009,HOU,JAX,4.0,2009-09-27,Half1,2995.0,punt,10,34
6119,2009,HOU,JAX,4.0,2009-09-27,Half1,2900.0,punt,12,-2
6142,2009,HOU,JAX,4.0,2009-09-27,Half1,2354.0,punt,8,36
6146,2009,HOU,JAX,4.0,2009-09-27,Half1,2294.0,punt,6,4
6168,2009,HOU,JAX,4.0,2009-09-27,Half1,1867.0,run,1,61
6206,2009,HOU,JAX,4.0,2009-09-27,Half2,1145.0,field_goal,1,74
6218,2009,HOU,JAX,4.0,2009-09-27,Half2,900.0,run,1,79
6227,2009,HOU,JAX,4.0,2009-09-27,Half2,716.0,punt,17,4
6236,2009,HOU,JAX,4.0,2009-09-27,Half2,490.0,no_play,4,29
6237,2009,HOU,JAX,4.0,2009-09-27,Half2,431.0,punt,9,29
6241,2009,HOU,JAX,4.0,2009-09-27,Half2,338.0,punt,10,0
6264,2009,MIN,SF,4.0,2009-09-27,Half1,3514.0,punt,21,-11
6268,2009,MIN,SF,4.0,2009-09-27,Half1,3457.0,punt,9,1
6272,2009,MIN,SF,4.0,2009-09-27,Half1,3387.0,punt,1,9
6285,2009,MIN,SF,4.0,2009-09-27,Half1,3126.0,punt,2,8
6296,2009,MIN,SF,4.0,2009-09-27,Half1,2760.0,punt,8,37
6300,2009,MIN,SF,4.0,2009-09-27,Half1,2706.0,punt,5,5
6307,2009,MIN,SF,4.0,2009-09-27,Half1,2593.0,field_goal,9,12
6316,2009,MIN,SF,4.0,2009-09-27,Half1,2390.0,pass,1,52
6323,2009,MIN,SF,4.0,2009-09-27,Half1,2246.0,no_play,15,-10
6324,2009,MIN,SF,4.0,2009-09-27,Half1,2239.0,punt,20,-10
6334,2009,MIN,SF,4.0,2009-09-27,Half1,2007.0,field_goal,4,39
6340,2009,MIN,SF,4.0,2009-09-27,Half1,1922.0,punt,9,14
6360,2009,MIN,SF,4.0,2009-09-27,Half2,1657.0,punt,15,-5
6364,2009,MIN,SF,4.0,2009-09-27,Half2,1530.0,punt,2,8
6376,2009,MIN,SF,4.0,2009-09-27,Half2,1191.0,field_goal,4,42
6385,2009,MIN,SF,4.0,2009-09-27,Half2,1038.0,punt,7,20
6395,2009,MIN,SF,4.0,2009-09-27,Half2,776.0,punt,4,51
6409,2009,MIN,SF,4.0,2009-09-27,Half2,362.0,punt,6,4
6413,2009,MIN,SF,4.0,2009-09-27,Half2,217.0,punt,9,1
6421,2009,MIN,SF,4.0,2009-09-27,Half2,115.0,pass,5,25
6427,2009,MIN,SF,4.0,2009-09-27,Half2,96.0,punt,4,6
6454,2009,NE,ATL,4.0,2009-09-27,Half1,3266.0,field_goal,3,72
6472,2009,NE,ATL,4.0,2009-09-27,Half1,2746.0,field_goal,3,81
6478,2009,NE,ATL,4.0,2009-09-27,Half1,2655.0,punt,7,3
6493,2009,NE,ATL,4.0,2009-09-27,Half1,2426.0,pass,3,32
6502,2009,NE,ATL,4.0,2009-09-27,Half1,2244.0,punt,6,4
6524,2009,NE,ATL,4.0,2009-09-27,Half1,1825.0,field_goal,10,58
6541,2009,NE,ATL,4.0,2009-09-27,Half2,1444.0,field_goal,4,79
6550,2009,NE,ATL,4.0,2009-09-27,Half2,1320.0,punt,5,31
6554,2009,NE,ATL,4.0,2009-09-27,Half2,1219.0,run,1,11
6563,2009,NE,ATL,4.0,2009-09-27,Half2,955.0,pass,3,69
6568,2009,NE,ATL,4.0,2009-09-27,Half2,900.0,field_goal,9,70
6574,2009,NE,ATL,4.0,2009-09-27,Half2,800.0,punt,7,19
6578,2009,NE,ATL,4.0,2009-09-27,Half2,753.0,punt,5,5
6582,2009,NE,ATL,4.0,2009-09-27,Half2,665.0,punt,3,7
6597,2009,NE,ATL,4.0,2009-09-27,Half2,422.0,punt,4,6
6606,2009,NE,ATL,4.0,2009-09-27,Half2,120.0,pass,1,53
6616,2009,PHI,KC,4.0,2009-09-27,Half1,3513.0,punt,3,7
6625,2009,PHI,KC,4.0,2009-09-27,Half1,3264.0,punt,35,-15
6640,2009,PHI,KC,4.0,2009-09-27,Half1,2996.0,punt,4,6
6653,2009,PHI,KC,4.0,2009-09-27,Half1,2700.0,punt,11,-1
6660,2009,PHI,KC,4.0,2009-09-27,Half1,2518.0,pass,1,26
6678,2009,PHI,KC,4.0,2009-09-27,Half1,2195.0,no_play,6,9
6679,2009,PHI,KC,4.0,2009-09-27,Half1,2182.0,punt,1,9
6695,2009,PHI,KC,4.0,2009-09-27,Half1,1835.0,field_goal,6,64
6702,2009,PHI,KC,4.0,2009-09-27,Half1,1804.0,punt,10,0
6708,2009,PHI,KC,4.0,2009-09-27,Half2,1667.0,punt,14,-4
6716,2009,PHI,KC,4.0,2009-09-27,Half2,1459.0,field_goal,4,50
6723,2009,PHI,KC,4.0,2009-09-27,Half2,1303.0,run,2,23
6729,2009,PHI,KC,4.0,2009-09-27,Half2,1113.0,punt,3,7
6737,2009,PHI,KC,4.0,2009-09-27,Half2,900.0,punt,9,37
6744,2009,PHI,KC,4.0,2009-09-27,Half2,683.0,punt,2,22
6748,2009,PHI,KC,4.0,2009-09-27,Half2,587.0,punt,1,9
6759,2009,PHI,KC,4.0,2009-09-27,Half2,292.0,punt,10,0
6765,2009,PHI,KC,4.0,2009-09-27,Half2,147.0,pass,7,11
6782,2009,LAR,GB,4.0,2009-09-27,Half1,3363.0,field_goal,8,30
6793,2009,LAR,GB,4.0,2009-09-27,Half1,3063.0,field_goal,14,27
6803,2009,LAR,GB,4.0,2009-09-27,Half1,2839.0,field_goal,20,-5
6810,2009,LAR,GB,4.0,2009-09-27,Half1,2711.0,field_goal,6,4
6818,2009,LAR,GB,4.0,2009-09-27,Half1,2576.0,punt,12,15
6866,2009,LAR,GB,4.0,2009-09-27,Half2,1745.0,punt,10,0
6874,2009,LAR,GB,4.0,2009-09-27,Half2,1525.0,run,1,39
6878,2009,LAR,GB,4.0,2009-09-27,Half2,1408.0,field_goal,3,46
6884,2009,LAR,GB,4.0,2009-09-27,Half2,1388.0,punt,10,0
6889,2009,LAR,GB,4.0,2009-09-27,Half2,1302.0,punt,9,21
6899,2009,LAR,GB,4.0,2009-09-27,Half2,1095.0,punt,15,39
6905,2009,LAR,GB,4.0,2009-09-27,Half2,983.0,punt,7,17
6919,2009,LAR,GB,4.0,2009-09-27,Half2,650.0,punt,5,5
6925,2009,LAR,GB,4.0,2009-09-27,Half2,465.0,punt,1,36
6942,2009,LAR,GB,4.0,2009-09-27,Half2,153.0,pass,5,44
6974,2009,TB,NYG,4.0,2009-09-27,Half1,3066.0,punt,1,9
6978,2009,TB,NYG,4.0,2009-09-27,Half1,2964.0,punt,5,5
6993,2009,TB,NYG,4.0,2009-09-27,Half1,2588.0,punt,10,0
6997,2009,TB,NYG,4.0,2009-09-27,Half1,2515.0,punt,9,1
7001,2009,TB,NYG,4.0,2009-09-27,Half1,2387.0,punt,3,7
7005,2009,TB,NYG,4.0,2009-09-27,Half1,2324.0,punt,7,3
7009,2009,TB,NYG,4.0,2009-09-27,Half1,2223.0,punt,11,-1
7024,2009,TB,NYG,4.0,2009-09-27,Half1,1825.0,field_goal,2,60
7031,2009,TB,NYG,4.0,2009-09-27,Half2,1707.0,punt,4,6
7045,2009,TB,NYG,4.0,2009-09-27,Half2,1253.0,field_goal,6,64
7052,2009,TB,NYG,4.0,2009-09-27,Half2,1145.0,punt,10,10
7073,2009,TB,NYG,4.0,2009-09-27,Half2,727.0,punt,10,0
7078,2009,TB,NYG,4.0,2009-09-27,Half2,590.0,punt,20,-10
7086,2009,TB,NYG,4.0,2009-09-27,Half2,445.0,pass,3,56
7091,2009,TB,NYG,4.0,2009-09-27,Half2,360.0,pass,5,71
7127,2009,BUF,NO,4.0,2009-09-27,Half1,3097.0,no_play,4,37
7135,2009,BUF,NO,4.0,2009-09-27,Half1,2902.0,pass,2,47
7146,2009,BUF,NO,4.0,2009-09-27,Half1,2696.0,pass,6,72
7162,2009,BUF,NO,4.0,2009-09-27,Half1,2301.0,,4,22
7163,2009,BUF,NO,4.0,2009-09-27,Half1,2286.0,punt,4,22
7168,2009,BUF,NO,4.0,2009-09-27,Half1,2183.0,punt,12,-2
7173,2009,BUF,NO,4.0,2009-09-27,Half1,2060.0,field_goal,3,23
7181,2009,BUF,NO,4.0,2009-09-27,Half1,2000.0,punt,24,-14
7187,2009,BUF,NO,4.0,2009-09-27,Half1,1920.0,punt,18,-8
7195,2009,BUF,NO,4.0,2009-09-27,Half1,1836.0,punt,10,22
7205,2009,BUF,NO,4.0,2009-09-27,Half2,1694.0,punt,12,15
7212,2009,BUF,NO,4.0,2009-09-27,Half2,1459.0,run,1,44
7218,2009,BUF,NO,4.0,2009-09-27,Half2,1295.0,punt,9,63
7234,2009,BUF,NO,4.0,2009-09-27,Half2,900.0,punt,4,6
7238,2009,BUF,NO,4.0,2009-09-27,Half2,825.0,punt,7,3
7242,2009,BUF,NO,4.0,2009-09-27,Half2,768.0,punt,10,0
7246,2009,BUF,NO,4.0,2009-09-27,Half2,669.0,punt,3,7
7257,2009,BUF,NO,4.0,2009-09-27,Half2,450.0,punt,1,9
7269,2009,BUF,NO,4.0,2009-09-27,Half2,205.0,field_goal,14,49
7274,2009,BUF,NO,4.0,2009-09-27,Half2,145.0,pass,23,-1
7284,2009,BUF,NO,4.0,2009-09-27,Half2,105.0,punt,10,0
7294,2009,SEA,CHI,4.0,2009-09-27,Half1,3506.0,field_goal,5,5
7325,2009,SEA,CHI,4.0,2009-09-27,Half1,2745.0,field_goal,4,57
7331,2009,SEA,CHI,4.0,2009-09-27,Half1,2664.0,punt,4,6
7338,2009,SEA,CHI,4.0,2009-09-27,Half1,2526.0,field_goal,2,28
7346,2009,SEA,CHI,4.0,2009-09-27,Half1,2307.0,punt,4,16
7350,2009,SEA,CHI,4.0,2009-09-27,Half1,2232.0,punt,16,-6
7363,2009,SEA,CHI,4.0,2009-09-27,Half1,1920.0,pass,1,66
7377,2009,SEA,CHI,4.0,2009-09-27,Half1,1814.0,field_goal,12,30
7398,2009,SEA,CHI,4.0,2009-09-27,Half2,1393.0,field_goal,5,58
7402,2009,SEA,CHI,4.0,2009-09-27,Half2,1373.0,punt,6,4
7407,2009,SEA,CHI,4.0,2009-09-27,Half2,1236.0,field_goal,15,-5
7423,2009,SEA,CHI,4.0,2009-09-27,Half2,892.0,field_goal,10,59
7428,2009,SEA,CHI,4.0,2009-09-27,Half2,775.0,punt,2,8
7432,2009,SEA,CHI,4.0,2009-09-27,Half2,652.0,punt,9,1
7444,2009,SEA,CHI,4.0,2009-09-27,Half2,317.0,field_goal,10,11
7462,2009,SEA,CHI,4.0,2009-09-27,Half2,52.0,pass,1,43
7467,2009,SEA,CHI,4.0,2009-09-27,Half2,30.0,pass,2,51
7493,2009,NYJ,TEN,4.0,2009-09-27,Half1,3026.0,punt,3,7
7500,2009,NYJ,TEN,4.0,2009-09-27,Half1,2846.0,punt,6,17
7505,2009,NYJ,TEN,4.0,2009-09-27,Half1,2768.0,punt,13,-3
7527,2009,NYJ,TEN,4.0,2009-09-27,Half1,2267.0,punt,5,5
7534,2009,NYJ,TEN,4.0,2009-09-27,Half1,2091.0,pass,7,37
7538,2009,NYJ,TEN,4.0,2009-09-27,Half1,2072.0,punt,10,0
7544,2009,NYJ,TEN,4.0,2009-09-27,Half1,1924.0,punt,9,1
7559,2009,NYJ,TEN,4.0,2009-09-27,Half1,1813.0,field_goal,10,60
7576,2009,NYJ,TEN,4.0,2009-09-27,Half2,1478.0,punt,17,-7
7580,2009,NYJ,TEN,4.0,2009-09-27,Half2,1418.0,punt,7,3
7585,2009,NYJ,TEN,4.0,2009-09-27,Half2,1329.0,punt,11,-1
7595,2009,NYJ,TEN,4.0,2009-09-27,Half2,1116.0,punt,5,5
7601,2009,NYJ,TEN,4.0,2009-09-27,Half2,912.0,punt,7,13
7605,2009,NYJ,TEN,4.0,2009-09-27,Half2,818.0,punt,11,-1
7610,2009,NYJ,TEN,4.0,2009-09-27,Half2,701.0,field_goal,8,48
7616,2009,NYJ,TEN,4.0,2009-09-27,Half2,602.0,punt,8,32
7621,2009,NYJ,TEN,4.0,2009-09-27,Half2,506.0,punt,5,5
7625,2009,NYJ,TEN,4.0,2009-09-27,Half2,452.0,punt,10,0
7639,2009,NYJ,TEN,4.0,2009-09-27,Half2,180.0,punt,10,0
